header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Academiesingel 36,4811 AC Breda        ,https://www.funda.nl/en/koop/breda/appartement-42669922-academiesingel-36/?navigateSource=resultlist,20220128_025603,"€ 369,000 kosten koper","€ 4,556    The asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 100.00 per month,Ground-floor apartment,Resale property,1903,Gable roof covered with roof tiles,Living area81 m²Other space inside the building9 m²Exterior space attached to the building10 m²External storage space21 m²,81 m²,9 m²,10 m²,21 m²,302 m³,3 rooms (2 bedrooms),2 bathrooms,2 showers and 2 toilets,1 story,Ground floor,"Mechanical ventilation, rolldown shutters, flue, sliding door and TV via cable",E        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2007, in ownership)",Full ownership,"Alongside park, alongside water, in center and unobstructed surrounding view",Back garden,"74 m² (10,75 meter deep and 6,9 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,Electricity and running water,"Roof insulation, double glazing, eco-building, partly double glazed, no cavity wall, insulated walls, floor insulation, completely insulated and secondary glazing",Paid parking and resident's parking permits,Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
