header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Buitenweeren 15,1151 BE Broek in Waterland        ,https://www.funda.nl/en/koop/broek-in-waterland/huis-88808506-buitenweeren-15/?navigateSource=resultlist,20220129_071749,"€ 569,500 kosten koper","€ 5,529    The asking price per m² (€ 569,500) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,"Single-family home, double house",Resale property,1965,Gable roof covered with roof tiles,Living area103 m²Other space inside the building28 m²External storage space4 m²,103 m²,28 m²,4 m²,191 m²,452 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler and gas water heater,"Nefit Top-Line (gas-fired combination boiler from 2008, in ownership)",191 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",Detached wooden storage,Attached brick garage,1 car,Loft and electricity,Parking on private property and public parking,no
