header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Keesomlaan 14,1791 DC Den Burg        ,https://www.funda.nl/en/koop/den-burg/huis-88923034-keesomlaan-14/?navigateSource=resultlist,20220130_120040,"€ 710,000 kosten koper","€ 4,765    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 710,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,"Single-family home, detached residential property",149 m² residential surface area / 483 m² plot surface area,5 rooms (4 bedrooms),555 m³,C        What does this mean?,Resale property,1955,no
