header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,error
Nesdijk 117,1861 MJ Bergen (NH)        ,https://www.funda.nl/en/koop/bergen-nh/huis-41342849-nesdijk-117/?navigateSource=resultlist,20220129_013824,"€ 780,000 kosten koper","€ 5,909    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 780,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Under offer,Available in consultation,"Bungalow, detached residential property",Resale property,1966,With carpets and curtains,Flat roof covered with asphalt roofing,Living area132 m²Other space inside the building17 m²External storage space8 m²,132 m²,17 m²,8 m²,585 m²,582 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story and a basement,"Outdoor awning, passive ventilation system, rolldown shutters, flue and TV via cable",D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Nefit (gas-fired combination boiler, in ownership)",585 m²,Full ownership,"Rural, freestanding location and unobstructed surrounding view",Surrounded by garden,Attached brick storage,Electricity,Parking on private property,no
