header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,error
Houtstraat 122,6102 BL Echt        ,https://www.funda.nl/en/koop/echt/huis-88987092-houtstraat-122/?navigateSource=resultlist,20220129_073454,"€ 249,000 kosten koper","€ 2,371    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 249,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1968,Gable roof covered with roof tiles,Living area105 m²Other space inside the building28 m²,105 m²,28 m²,310 m²,470 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Air conditioning, optical fibre, passive ventilation system, rolldown shutters and TV via cable",D        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Nefit HR combi, bouwjaar onbekend (gas-fired combination boiler, in ownership)",310 m²,Full ownership,Alongside busy road and in residential district,Back garden,French balcony present,Attached brick garage,1 car,no
