header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,error
Soldeniersveld 403,7327 GL Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42650223-soldeniersveld-403/?navigateSource=resultlist,20220130_114727,"€ 359,500 kosten koper","€ 2,787    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 359,500) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1978,Partly furnished with carpets and curtains,Living area129 m²External storage space8 m²,129 m²,8 m²,332 m²,485 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha avanta  (gas-fired from 2012, in ownership)",332 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"108 m² (0,12 meter deep and 0,09 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Electricity,Parking on private property,no
