header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hortuslaan 208,2171 CK Sassenheim        ,https://www.funda.nl/en/koop/sassenheim/appartement-42656920-hortuslaan-208/?navigateSource=resultlist,20220128_141703,"€ 225,000 kosten koper","€ 3,750    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (60 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 165.00 per month,Apartment with shared street entrance (apartment),Resale property,1981,Accessible for seniors,Living area60 m²Exterior space attached to the building4 m²External storage space4 m²,60 m²,4 m²,4 m²,196 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower and toilet,1 story,2nd floor,Elevator,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,In center,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 165.00 per month),Yes,No,Yes,no
