header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,error
Sparrerode 10,5709 HZ Helmond        ,https://www.funda.nl/en/koop/helmond/huis-42539824-sparrerode-10/?navigateSource=resultlist,20220129_102621,"€ 389,000 kosten koper","€ 3,163    The asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Bungalow, semi-detached residential property (semi-bungalow)",Resale property,1988,Gable roof covered with asphalt roofing and roof tiles,Living area123 m²Exterior space attached to the building5 m²,123 m²,5 m²,219 m²,450 m³,4 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",2 stories,"Alarm installation, optical fibre, rolldown shutters, flue, sliding door, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",Heat pump,Solar boiler,219 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,40 m² (8 meter deep and 5 meter broad),Located at the southeast,Built-in,"Electricity, heating and running water",Completely insulated,Not yet present but possible,Parking on private property and public parking,no
