header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Kraanvogelhof 16,5672 GE Nuenen        ,https://www.funda.nl/en/koop/nuenen/huis-42680388-kraanvogelhof-16/?navigateSource=resultlist,20220129_060618,"€ 300,000 kosten koper","€ 3,529    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 25, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1967,Gable roof covered with roof tiles,Living area85 m²Other space inside the building13 m²External storage space21 m²,85 m²,13 m²,21 m²,240 m²,360 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,Outdoor awning,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Calenta 28C (gas-fired combination boiler from 2021, in ownership)",240 m²,Full ownership,In residential district,Back garden and front garden,112 m² (14 meter deep and 8 meter broad),Located at the west accessible via the rear,Detached brick garage,1 car,Public parking,no
