header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwezijds Kolk 5 C,1012 PV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88033399-nieuwezijds-kolk-5-c/?navigateSource=resultlist,20220131_005244,"€ 550,000 kosten koper","€ 8,730    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (63 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 61 per month,2 weeks,Under offer,Available in consultation,€ 61.00 per month,Upstairs apartment (apartment),Resale property,Before 1906,"Protected townscape or village view (permit needed for alterations), heritage listed, furnished, with carpets and curtains, listed building (national monument) and monumental building",Gable roof covered with roof tiles,Living area63 m²External storage space6 m²,63 m²,6 m²,195 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,2 stories,4th floor,"Skylight, mechanical ventilation, passive ventilation system and TV via cable",Not required,Partly double glazed and secondary glazing,CH boiler,CH boiler,"Intergas Kompakt HR (gas-fired combination boiler from 2014, in ownership)",Full ownership,Alongside a quiet road and in center,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 61.00 per month),Yes,Yes,Yes,no
