header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Faas Eliaslaan 2 -1,3742 AT Baarn        ,https://www.funda.nl/en/koop/baarn/appartement-42682043-faas-eliaslaan-2-1/?navigateSource=resultlist,20220130_134134,"€ 550,000 kosten koper","€ 6,395    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 210 per month,Today,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1999,Flat roof,Living area86 m²Exterior space attached to the building14 m²External storage space4 m²,86 m²,14 m²,4 m²,303 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,"Elevator, mechanical ventilation, sliding door and solar panels",D        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Bosch (gas-fired from 2015, in ownership)",Full ownership,Alongside a quiet road and in residential district,Sun terrace,25 m² (5 meter deep and 5 meter broad),Detached wooden storage,Electricity,Carport,Parking on private property,Yes,Yes,Yes,Yes,Yes,Yes,no
