header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Van Waningstraat 6,2665 KK Bleiswijk        ,https://www.funda.nl/en/koop/bleiswijk/huis-88025689-van-waningstraat-6/?navigateSource=resultlist,20220129_053833,"€ 292,500 kosten koper","€ 2,955    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 292,500) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Under offer,Available in consultation,"Single-family home, double house",Resale property,1930,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area99 m²Other space inside the building19 m²Exterior space attached to the building11 m²External storage space11 m²,99 m²,19 m²,11 m²,11 m²,211 m²,409 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,2 stories,"Outdoor awning, optical fibre, mechanical ventilation and TV via cable",D        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant VHR NL 25-30/5-5 R4 (gas-fired combination boiler from 2015, in ownership)",211 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",Roof terrace present,Attached brick storage,Electricity,Public parking,no
