header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Tongelresestraat 131,5613 DD Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42671606-tongelresestraat-131/?navigateSource=resultlist,20220201_003720,"€ 565,000 kosten koper","€ 3,669    The asking price per m² (€ 565,000) is calculated by dividing the asking price of the home by the living area (154 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1936,Gable roof covered with roof tiles,Living area154 m²Other space inside the building10 m²Exterior space attached to the building19 m²,154 m²,10 m²,19 m²,129 m²,571 m³,8 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,Bath and 2 toilets,4 stories,Skylight and passive ventilation system,D        What does this mean?,"Roof insulation, double glazing and energy efficient window",CH boiler,CH boiler,"Remeha HR ( combination boiler from 2012, in ownership)",129 m²,Alongside busy road and in residential district,Back garden,60 m² (10 meter deep and 6 meter broad),Located at the northwest accessible via the rear,Roof terrace present,Public parking,no
