header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Julianalaan 48 b,6051 AV Maasbracht        ,https://www.funda.nl/en/koop/maasbracht/huis-88952267-julianalaan-48-b/?navigateSource=resultlist,20220129_084859,"€ 385,000 kosten koper","€ 3,407    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Bungalow, linked semi-detached residential property",Resale property,1971,Disabled access friendly and accessible for seniors,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area113 m²Other space inside the building56 m²External storage space29 m²,113 m²,56 m²,29 m²,432 m²,458 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story and a attic,Rolldown shutters,F        What does this mean?,Roof insulation and double glazing,CH boiler and partial floor heating,CH boiler,Nefit Ecomline (gas-fired),432 m²,Full ownership,"In center, in residential district and unobstructed surrounding view",Back garden,Detached brick garage,2 cars,Electrical door and electricity,Parking on private property and public parking,no
