header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Service charges,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Zwanebloemlaan PP,1087 GD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42400635-zwanebloemlaan-pp/?navigateSource=resultlist,20220131_001642,"€ 30,000 kosten koper",€ 34 per month,5 months,Under offer,Available in consultation,Parking place,Resale property,1,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-04-2052),no
