header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,error
Molenweg 49,6051 HH Maasbracht        ,https://www.funda.nl/en/koop/maasbracht/huis-42681745-molenweg-49/?navigateSource=resultlist,20220128_143835,"€ 475,000 kosten koper","€ 3,493    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 24, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1959,Combination roof covered with roof tiles,Living area136 m²Other space inside the building33 m²Exterior space attached to the building15 m²External storage space33 m²,136 m²,33 m²,15 m²,33 m²,605 m²,585 m³,6 rooms (4 bedrooms),1 bathroom,Bath and toilet,"2 stories, a/an loft and a basement",Air conditioning,E        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2015, in ownership)",605 m²,Full ownership,In center,Back garden and surrounded by garden,180 m² (9 meter deep and 20 meter broad),Located at the east accessible via the rear,Detached brick garage,1 car,Electricity,no
