header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Celsiuslaan 20,3553 HM Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42679438-celsiuslaan-20/?navigateSource=resultlist,20220127_224153,"€ 569,000 kosten koper","€ 4,480    The asking price per m² (€ 569,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1996,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area127 m²Other space inside the building3 m²External storage space7 m²,127 m²,3 m²,7 m²,194 m²,411 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,Outdoor awning and mechanical ventilation,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit HR Combiketel (gas-fired combination boiler from 2020, in ownership)",194 m²,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside a quiet road and in residential district,Back garden and front garden,"68 m² (9 meter deep and 7,5 meter broad)",Located at the southeast accessible via the rear,Detached wooden storage,Parking on private property and public parking,no
