header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zwanenplein 107,1021 CK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42511877-zwanenplein-107/?navigateSource=resultlist,20220130_225815,"€ 425,000 kosten koper","€ 7,589    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (56 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available immediately,€ 53.45 per month,Ground-floor apartment (apartment),Resale property,1919,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area56 m²External storage space5 m²,56 m²,5 m²,150 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,Ground floor,TV via cable,A            1.03What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired from 2019, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 01-07-2056,Alongside a quiet road and in residential district,Back garden,"363 m² (5,55 meter deep and 65,39 meter broad)",Located at the northwest,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 53.45 per month),Yes,Yes,Yes,no
