header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,Ownership situation,Location,Type of garage,error
Bouwnummer 003 (Bouwnr. 003),5061 PA Oisterwijk        ,https://www.funda.nl/en/koop/oisterwijk/appartement-41387235-bouwnummer-003-bouwnr-003/?navigateSource=resultlist,20220129_175930,"€ 435,000 vrij op naam","€ 4,677    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),New property,2022,Living area93 m²,93 m²,279 m³,3 rooms (2 bedrooms),1 story,1st floor,A        What does this mean?,Full ownership,In residential district,Underground parking,no
