header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Overtoom,1054 AA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42685341-overtoom/?navigateSource=resultlist,20220130_231910,"€ 2,980,000 kosten koper","€ 16,284    The asking price per m² (€ 2,980,000) is calculated by dividing the asking price of the home by the living area (183 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 472.67 per month,Penthouse (double upstairs apartment with open entrance to street),New property,1961,Listed building (national monument) and monumental building,Flat roof,Living area183 m²Exterior space attached to the building21 m²External storage space10 m²,183 m²,21 m²,10 m²,480 m³,5 rooms (3 bedrooms),3 bathrooms and 2 separate toilets,3 showers and toilet,2 stories,6th floor,"Air conditioning, alarm installation, outdoor awning, <{cctv}>, smart home, elevator, mechanical ventilation, passive ventilation system, flue and TV via cable",Not required,"Roof insulation, double glazing and insulated walls",Complete floor heating,CH boiler,Full ownership,Full ownership,Full ownership,In residential district,"Roof terrace present, balcony present and french balcony present",Storage box,Not yet present but possible,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 472.67 per month),Yes,Yes,Yes,no
