header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
52.4F | F03-C | 4e verd | Tivoli (Bouwnr. 52),5645 KT Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-41295802-524f-f03-c-4e-verd-tivoli-bouwnr-52/?navigateSource=resultlist,20220201_005136,"€ 439,500 vrij op naam","€ 5,360    The asking price per m² (€ 439,500) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Galleried apartment (apartment),New property,2021,Shed roof,Woningborg garantiecertificaat,Living area82 m²Other space inside the building21 m²,82 m²,21 m²,512 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,5 stories,5th floor,Mechanical ventilation and solar panels,A        What does this mean?,Double glazing and completely insulated,"Complete floor heating, heat recovery unit and heat pump",Electrical boiler,Full ownership,In residential district,Balcony present,Built-in,Electricity,Parking place,Parking on private property,no
