header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Hot water,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan Luijkenstraat 32 -H,1071 CP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41312403-jan-luijkenstraat-32-h/?navigateSource=resultlist,20220130_195607,"€ 1,795,000 kosten koper","€ 9,917    The asking price per m² (€ 1,795,000) is calculated by dividing the asking price of the home by the living area (181 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available immediately,Ground-floor apartment (bel-etage (main floor)),Resale property,1898,Flat roof covered with asphalt roofing,Living area181 m²Other space inside the building7 m²Exterior space attached to the building6 m²,181 m²,7 m²,6 m²,650 m³,6 rooms (2 bedrooms),1 bathroom and 2 separate toilets,"Bath, shower and toilet",2 stories,Ground floor,C        What does this mean?,Insulated walls and floor insulation,CH boiler,Municipal long-term lease (end date of long-term lease:  16-03-2072),Paid until 16-03-2072,"Alongside park, alongside a quiet road, in center and in residential district",Back garden,"65 m² (10 meter deep and 6,5 meter broad)",Located at the northwest accessible via the rear,Balcony present,Attached wooden storage,Electricity,Resident's parking permits,Yes,Yes,Yes,Yes,No,Yes,no
