header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Location,Type of parking facilities,error
Imagine bnr. 128,3071 AL Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42446737-imagine-bnr-128/?navigateSource=resultlist,20220126_171736,"€ 313,500 vrij op naam","€ 6,029    The asking price per m² (€ 313,500) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Under option,Available in consultation,Galleried apartment (apartment),New property,2024,SWK garantiecertificaat,Living area52 m²,52 m²,135 m³,2 rooms (1 bedroom),1 story,14th floor,Mechanical ventilation,Not available,Completely insulated,Complete floor heating and heat recovery unit,In residential district and unobstructed surrounding view,Resident's parking permits,no
