header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lijsterbesstraat 2 H,1602 SE Enkhuizen        ,https://www.funda.nl/en/koop/enkhuizen/appartement-42547619-lijsterbesstraat-2-h/?navigateSource=resultlist,20220129_010323,"€ 375,000 kosten koper","€ 3,947    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 201.00 per month,Apartment with shared street entrance (apartment),Resale property,2005,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area95 m²Exterior space attached to the building6 m²External storage space4 m²,95 m²,6 m²,4 m²,322 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,1 story,3rd floor,"Outdoor awning, elevator, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",Communal central heating,Central facility,Full ownership,Sheltered location and unobstructed surrounding view,Balcony present,Built-in,Electricity,Parking on private property,Yes,Yes,Yes (€ 201.00 per month),Yes,Yes,Yes,no
