header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities,Type of parking facilities,error
A (Bouwnr. 12),2975 BD Ottoland        ,https://www.funda.nl/en/koop/ottoland/huis-42533012-a-bouwnr-12/?navigateSource=resultlist,20220128_092634,"€ 519,000 vrij op naam","€ 3,932    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 519,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Under option,Available in consultation,"Single-family home, double house",New property,2022,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area132 m²External storage space15 m²,132 m²,15 m²,321 m²,575 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,A        What does this mean?,Completely insulated,Heat pump,Electrical boiler,321 m²,Full ownership,Back garden and front garden,"203 m² (21,26 meter deep and 9,55 meter broad)",Located at the southwest,Attached brick garage,1 car,Electricity,Parking on private property and public parking,no
