header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Simon Lindhoutstraat 22,4691 GB Tholen        ,https://www.funda.nl/en/koop/tholen/huis-88039150-simon-lindhoutstraat-22/?navigateSource=resultlist,20220130_142331,"€ 399,500 kosten koper","€ 2,628    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 399,500) is calculated by dividing the asking price of the home by the living area (152 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1998,Modified residential property and disabled access friendly,Gable roof covered with roof tiles,Living area152 m²Exterior space attached to the building3 m²External storage space26 m²,152 m²,3 m²,26 m²,308 m²,547 m³,7 rooms (6 bedrooms),2 bathrooms and 1 separate toilet,Toilet,2 stories,"Outdoor awning, skylight, optical fibre, mechanical ventilation, passive ventilation system and solar panels",A        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler and electrical boiler,"Vaillant (gas-fired combination boiler from 2018, in ownership)",308 m²,Full ownership,In residential district,"Back garden, front garden and side garden","67 m² (5,24 meter deep and 12,75 meter broad)",Located at the southeast accessible via the rear,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
