header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Norholm 80,2133 HL Hoofddorp        ,https://www.funda.nl/en/koop/hoofddorp/huis-42687237-norholm-80/?navigateSource=resultlist,20220129_004346,"€ 350,000 kosten koper","€ 4,430    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (79 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1983,Partly furnished with carpets and curtains,Combination roof covered with roof tiles,Living area79 m²External storage space6 m²,79 m²,6 m²,135 m²,277 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,Skylight and TV via cable,B        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Remeha (gas-fired combination boiler from 2005, in ownership)",135 m²,Full ownership,In residential district,Back garden and front garden,70 m² (14 meter deep and 5 meter broad),Located at the east accessible via the rear,Attached brick storage,Electricity,No insulation,Public parking,no
