header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oostelijke Handelskade 24 -bov,1019 BM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42684948-oostelijke-handelskade-24-bov/?navigateSource=resultlist,20220130_221029,"€ 950,000 kosten koper","€ 6,507    The asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (146 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available immediately,€ 159.70 per month,Upstairs apartment (double upstairs apartment),Resale property,1917,Listed building (national monument),Gable roof covered with roof tiles,Living area146 m²Exterior space attached to the building16 m²,146 m²,16 m²,519 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,3rd floor,Mechanical ventilation and TV via cable,Not required,Double glazing,CH boiler and partial floor heating,CH boiler,"HR intergas Compact (gas-fired combination boiler from 2006, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-03-2067),Paid until 31-03-2067,In residential district and unobstructed surrounding view,Roof terrace present and balcony present,Built-in,Public parking and resident's parking permits,Yes,Yes,Yes (€ 159.70 per month),Yes,Yes,Yes,no
