header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
St Odulphusstraat 33,5688 BA Oirschot        ,https://www.funda.nl/en/koop/oirschot/huis-42446842-st-odulphusstraat-33/?navigateSource=resultlist,20220128_034625,"€ 695,000 kosten koper","€ 3,310    The asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (210 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 735,000 kosten koper",4 months,Under offer,Available in consultation,"Desirable residence/villa, semi-detached residential property",Resale property,1850,Listed building (national monument) and monumental building,Living area210 m²External storage space12 m²,210 m²,12 m²,265 m²,775 m³,7 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,Not required,"Roof insulation, partly double glazed, floor insulation and secondary glazing",CH boiler and partial floor heating,Gas-fired boiler,"Nefit (gas-fired combination boiler from 2020, in ownership)",265 m²,Full ownership,In center,Back garden,143 m² (13 meter deep and 11 meter broad),Located at the southeast accessible via the rear,Detached wooden storage,Parking on private property and public parking,no
