header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Location,Balcony/roof garden,Shed / storage,Insulation.1,Type of garage,Type of parking facilities,error
Zicht op Vitus (Bouwnr. 2),1211 NZ Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42512348-zicht-op-vitus-bouwnr-2/?navigateSource=resultlist,20220127_202354,"€ 669,000 vrij op naam","€ 5,146    The asking price per m² (€ 669,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Single-family home, row house",New property,2022,Flat roof,Woningborg garantiecertificaat,Living area130 m²,130 m²,461 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Shower,3 stories,"Optical fibre, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Triple glazed and completely insulated,Complete floor heating and heat pump,In center and in residential district,Balcony present,Built-in,Completely insulated,Parking place,Parking on private property,no
