header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hugo Floris Ruysstraat 12 3,1063 KD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88984760-hugo-floris-ruysstraat-12-3/?navigateSource=resultlist,20220130_200520,"€ 300,000 kosten koper","€ 4,348    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 154 per month,2 months,Sold under reservation,Available in consultation,€ 153.79 per month,Upstairs apartment,Resale property,1958,Flat roof,Living area69 m²Exterior space attached to the building5 m²External storage space6 m²,69 m²,5 m²,6 m²,235 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,E        What does this mean?,CH boiler,CH boiler,"Intergas kombi kompakt HR22 (gas-fired from 2008, in ownership)",Long-term lease,Balcony present,Storage box,"Paid parking, public parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 153.79 per month),Yes,Yes,Yes,no
