header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pieter Nieuwlandstraat 81,3514 HE Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-88048912-pieter-nieuwlandstraat-81/?navigateSource=resultlist,20220128_063342,"€ 550,000 kosten koper","€ 5,789    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,Ground-floor apartment,Resale property,1929,Gable roof covered with asphalt roofing and roof tiles,Living area95 m²External storage space7 m²,95 m²,7 m²,283 m³,3 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,Ground floor,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Eurostar (gas-fired combination boiler, in ownership)",Full ownership,Back garden,"54 m² (6,8 meter deep and 7,94 meter broad)",Located at the south,Detached wooden storage,Electricity,Paid parking,Yes,Yes,Yes,Yes,Yes,Yes,no
