header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Houtmankade 61 H,1013 MR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42516948-houtmankade-61-h/?navigateSource=resultlist,20220130_191159,"€ 450,000 kosten koper","€ 7,759    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (58 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available on immediately,€ 175.00 per month,Ground-floor apartment (apartment),Resale property,1896,Living area58 m²Other space inside the building22 m²Exterior space attached to the building64 m²External storage space7 m²,58 m²,22 m²,64 m²,7 m²,287 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,Ground floor,Passive ventilation system,G        What does this mean?,Double glazing,CH boiler and gas heaters,"Gas-fired, in ownership",Full ownership,"Alongside a quiet road, on navigable waterway, alongside water, in center and in residential district",Back garden,"64 m² (11,6 meter deep and 5,5 meter broad)",Located at the west,Detached wooden storage,Electricity,Completely insulated,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 175.00 per month),Yes,Yes,Yes,no
