header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eerste Helmersstraat 309 -3,1054 EC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42681341-eerste-helmersstraat-309-3/?navigateSource=resultlist,20220130_212147,"€ 1,275,000 kosten koper","€ 8,070    The asking price per m² (€ 1,275,000) is calculated by dividing the asking price of the home by the living area (158 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 163 per month,"January 26, 2022",Available,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1912,Flat roof covered with asphalt roofing,Living area158 m²Exterior space attached to the building52 m²,158 m²,52 m²,571 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",2 stories,3rd floor,D        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2008, in ownership)",Municipal ownership encumbered with long-term leaset,"€ 615,13 per year",In center,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
