header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Tweede Oosterparklaan 261,3544 AS Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42695550-tweede-oosterparklaan-261/?navigateSource=resultlist,20220131_151956,"€ 545,000 kosten koper","€ 4,129    The asking price per m² (€ 545,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,2000,Flat roof,Living area132 m²Exterior space attached to the building16 m²External storage space10 m²,132 m²,16 m²,10 m²,140 m²,434 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, mechanical ventilation, rolldown shutters, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating and heat recovery unit,District heating,140 m²,Full ownership,In residential district,Back garden and front garden,"53 m² (9,83 meter deep and 5,41 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Public parking,no
