header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Bakboordlaan 76,3448 KG Woerden        ,https://www.funda.nl/en/koop/woerden/huis-42681781-bakboordlaan-76/?navigateSource=resultlist,20220128_143911,"€ 385,000 kosten koper","€ 3,598    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,"Single-family home, row house (split-level residence)",Resale property,1988,Living area107 m²Exterior space attached to the building2 m²External storage space6 m²,107 m²,2 m²,6 m²,131 m²,352 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Skylight, mechanical ventilation and sliding door",C        What does this mean?,Double glazing and floor insulation,"CH boiler, fireplace and partial floor heating",CH boiler,"Vaillant (gas-fired combination boiler from 2005, in ownership)",131 m²,Full ownership,In residential district,Back garden and front garden,"43 m² (7,8 meter deep and 5,56 meter broad)",Located at the west accessible via the rear,Detached brick storage,Electricity,Carport,Parking on private property and public parking,no
