header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of parking facilities,error
Bergen op Zoomstraat 99,5652 KB Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-88998003-bergen-op-zoomstraat-99/?navigateSource=resultlist,20220201_013415,"€ 325,000 kosten koper","€ 4,062    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1931-1944,Gable roof covered with roof tiles,Living area80 m²Other space inside the building27 m²Exterior space attached to the building18 m²External storage space15 m²,80 m²,27 m²,18 m²,15 m²,174 m²,382 m³,4 rooms (2 bedrooms),1 separate toilet,3 stories,"Skylight, passive ventilation system, rolldown shutters, flue and TV via cable",F        What does this mean?,Partly double glazed,CH boiler and possibility for fireplace,CH boiler,"NEFIT HR ketel (gas-fired from 2005, in ownership)",174 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"63 m² (13,32 meter deep and 4,71 meter broad)",Located at the south accessible via the rear,Detached brick storage,No insulation,Public parking,no
