header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Thorbeckelaan 671,2564 CH Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42533362-thorbeckelaan-671/?navigateSource=resultlist,20220131_202929,"€ 655,000 kosten koper","€ 4,456    The asking price per m² (€ 655,000) is calculated by dividing the asking price of the home by the living area (147 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 75 per month,2 months,Sold under reservation,Available in consultation,€ 75.00 per month,Ground-floor apartment (apartment),Resale property,1940,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area147 m²External storage space8 m²,147 m²,8 m²,434 m³,5 rooms (3 bedrooms),1 story,Ground floor,Mechanical ventilation and sliding door,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Calenta (gas-fired combination boiler from 2016, in ownership)",Municipal long-term lease,In residential district and unobstructed surrounding view,Back garden,"153 m² (15,1 meter deep and 10,12 meter broad)",Located at the northeast,Detached wooden storage,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 75.00 per month),Yes,No,Yes,no
