header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nicolaas Maesstraat 86,3601 DT Maarssen        ,https://www.funda.nl/en/koop/maarssen/appartement-42661915-nicolaas-maesstraat-86/?navigateSource=resultlist,20220129_042850,"€ 289,000 kosten koper","€ 4,070    The asking price per m² (€ 289,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 126.00 per month,Apartment with shared street entrance (apartment),Resale property,1968,Flat roof,Living area71 m²Exterior space attached to the building8 m²External storage space7 m²,71 m²,8 m²,7 m²,229 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,"Optical fibre, TV via cable and solar collectors",C        What does this mean?,Roof insulation and double glazing,Communal central heating,Water heater,Full ownership,Alongside a quiet road and in residential district,Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 126.00 per month),Yes,Yes,Yes,no
