header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nicolaas Maesstraat 35,7545 CC Enschede        ,https://www.funda.nl/en/koop/enschede/appartement-88043120-nicolaas-maesstraat-35/?navigateSource=resultlist,20220129_174044,"€ 195,000 kosten koper","€ 2,826    The asking price per m² (€ 195,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1957,Gable roof covered with roof tiles,Living area69 m²Exterior space attached to the building6 m²External storage space13 m²,69 m²,6 m²,13 m²,254 m³,3 rooms (2 bedrooms),1 bathroom,1 story,Ground floor,"Outdoor awning, optical fibre, passive ventilation system, rolldown shutters and TV via cable",E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired, lease",Full ownership,In residential district,Back garden and front garden,105 m² (15 meter deep and 7 meter broad),Located at the northeast accessible via the rear,Detached brick storage,Public parking,No,No,No,No,No,No,no
