header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Verwersdijk 110,2611 NK Delft        ,https://www.funda.nl/en/koop/delft/appartement-42589736-verwersdijk-110/?navigateSource=resultlist,20220129_104113,"€ 439,500 kosten koper","€ 4,938    The asking price per m² (€ 439,500) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,Before 1906,Protected townscape or village view (permit needed for alterations),Combination roof,Living area89 m²Exterior space attached to the building28 m²,89 m²,28 m²,317 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",2 stories,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"CV Remeha Avanta 35c (gas-fired combination boiler, in ownership)",Full ownership,Alongside water and in center,Sun terrace,"28 m² (5 meter deep and 5,65 meter broad)",Located at the east,Roof terrace present,"Paid parking, public parking and resident's parking permits",Yes,No,No,No,No,No,no
