header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Borgerstraat 124 C,1053 PZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42681204-borgerstraat-124-c/?navigateSource=resultlist,20220130_181003,"€ 450,000 kosten koper","€ 6,429    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 122.84 per month,Upstairs apartment (apartment),Resale property,1988,Living area70 m²Exterior space attached to the building3 m²External storage space3 m²,70 m²,3 m²,3 m²,170 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Combination boiler, in ownership",Municipal long-term lease (end date of long-term lease:  15-10-2038),Paid until 15-10-2038,In residential district,Balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 122.84 per month),Yes,Yes,Yes,no
