header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Insulation,Heating,Hot water,Location,Shed / storage,Type of parking facilities,error
Urban Work Loft (Bouwnr. 2),3011 CD Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42515536-urban-work-loft-bouwnr-2/?navigateSource=resultlist,20220126_170607,"€ 572,250 vrij op naam","€ 3,920    The asking price per m² (€ 572,250) is calculated by dividing the asking price of the home by the living area (146 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Maisonnette,New property,2025,Living area146 m²,146 m²,380 m³,4 rooms (3 bedrooms),2 stories,A        What does this mean?,Completely insulated,District heating and complete floor heating,Central facility and district heating,"In center, in residential district and unobstructed surrounding view",Built-in,Parking garage,no
