header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gustav Mahlerlaan 270,1082 ME Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41330089-gustav-mahlerlaan-270/?navigateSource=resultlist,20220130_231521,"€ 3,685,000 kosten koper","€ 13,598    The asking price per m² (€ 3,685,000) is calculated by dividing the asking price of the home by the living area (271 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,"€ 1,000.00 per month",Penthouse (apartment),Resale property,2008,Accessible for seniors,Furnished and with carpets and curtains,Living area271 m²External storage space9 m²,271 m²,9 m²,815 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"2 jacuzzis, steam cabin, 2 baths, 2 showers and 2 toilets",1 story,21st floor,"Air conditioning, elevator, mechanical ventilation, steam cabin and swimming pool",A        What does this mean?,Double glazing and completely insulated,District heating,Central facility,Municipal long-term lease,Paid until 15-08-2054,Municipal long-term lease,Paid until 15-08-2054,Unobstructed surrounding view,Storage box,Electricity,Underground parking and parking place,Parking garage,Yes,Yes,"Yes (€ 1,000.00 per month)",Yes,Yes,Yes,no
