header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Huesmolen 102,1625 HZ Hoorn (NH)        ,https://www.funda.nl/en/koop/hoorn-nh/appartement-42695862-de-huesmolen-102/?navigateSource=resultlist,20220130_115532,"€ 215,000 kosten koper","€ 4,057    The asking price per m² (€ 215,000) is calculated by dividing the asking price of the home by the living area (53 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 105.00 per month,Upstairs apartment (apartment),Resale property,1980,Living area53 m²Exterior space attached to the building3 m²External storage space5 m²,53 m²,3 m²,5 m²,195 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,"Mechanical ventilation, passive ventilation system and TV via cable",D        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha HR (gas-fired combination boiler from 2017, in ownership)",Full ownership,Sheltered location and in residential district,Balcony present,Detached wooden storage,Public parking,Yes,Yes,Yes (€ 105.00 per month),Yes,Yes,Yes,no
