header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pythagorasstraat 30 BV,1098 GC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42542666-pythagorasstraat-30-bv/?navigateSource=resultlist,20220131_001744,"€ 750,000 kosten koper","€ 6,522    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 165.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1927,Living area115 m²Exterior space attached to the building8 m²,115 m²,8 m²,404 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,Not available,Partly double glazed,CH boiler,CH boiler,Gas-fired combination boiler,Municipal long-term lease (end date of long-term lease:  15-09-2052),"€ 726,71 per year",Alongside a quiet road and in residential district,Balcony present,Paid parking and resident's parking permits,Yes,No,Yes (€ 165.00 per month),No,No,Yes,no
