header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Snoekbaarssingel 88,2492 MC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42675217-snoekbaarssingel-88/?navigateSource=resultlist,20220131_202013,"€ 299,500 kosten koper","€ 3,565    The asking price per m² (€ 299,500) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 154.00 per month,Apartment with shared street entrance (apartment),Resale property,2001,Flat roof covered with asphalt roofing,Living area84 m²Exterior space attached to the building13 m²External storage space5 m²,84 m²,13 m²,5 m²,250 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,Elevator and mechanical ventilation,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2008, in ownership)",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present and french balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 154.00 per month),Yes,Yes,Yes,no
