header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Dorpsstraat 7 B,4194 TC Meteren        ,https://www.funda.nl/en/koop/meteren/bouwgrond-40862780-dorpsstraat-7-b/?navigateSource=resultlist,20220129_193818,"€ 197,750 kosten koper",6+ months,Under option,Available in consultation,Building plot,569 m²,567 m²,Full ownership,Alongside a quiet road and in center,no
