header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Mariëndaalseweg 17,6986 CB Angerlo        ,https://www.funda.nl/en/koop/angerlo/huis-42515814-mariendaalseweg-17/?navigateSource=resultlist,20220129_090702,"€ 1,865,000 kosten koper","€ 3,324    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,865,000) is calculated by dividing the asking price of the home by the living area (561 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1873,Combination roof covered with roof tiles and cane,Living area561 m²Other space inside the building150 m²Exterior space attached to the building10 m²,561 m²,150 m²,10 m²,"12,120 m²","3,772 m³",7 rooms (6 bedrooms),3 bathrooms and 1 separate toilet,2 baths and 3 toilets,2 stories,"Alarm installation, skylight, mechanical ventilation, TV via cable and solar panels",Not available,"Roof insulation, partly double glazed, insulated walls and floor insulation","Gas heater, partial floor heating and heat pump",CH boiler,12.120 m²,Full ownership,Rural and unobstructed surrounding view,Surrounded by garden,Built-in,1 car,Electricity and running water,Parking on private property,no
