header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Loolaan 19,3971 PK Driebergen-Rijsenburg        ,https://www.funda.nl/en/koop/driebergen-rijsenburg/huis-42680831-loolaan-19/?navigateSource=resultlist,20220129_064405,"€ 539,000 kosten koper","€ 3,850    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 539,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 22, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1920,Mansard roof covered with roof tiles,Bouwkundige keuring,Living area140 m²Exterior space attached to the building19 m²External storage space7 m²,140 m²,19 m²,7 m²,375 m²,527 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Skylight and TV via cable,E        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2007, in ownership)",375 m²,Full ownership,In wooded surroundings and in residential district,Back garden and front garden,203 m² (29 meter deep and 7 meter broad),Located at the northwest accessible via the rear,Balcony present,Detached wooden storage,Public parking,no
