header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Levensloopbestendige twee-onder-kapwoning (Bouwnr. 88),5397 Lith        ,https://www.funda.nl/en/koop/lith/huis-42527802-levensloopbestendige-twee-onder-kapwoning-bouwnr-88/?navigateSource=resultlist,20220127_220446,"€ 538,000 vrij op naam","€ 3,301    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 538,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Under option,Available in consultation,"Single-family home, double house",New property,2022,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area163 m²,163 m²,343 m²,678 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Toilet,2 stories and a loft,"Mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Completely insulated,"Complete floor heating, heat recovery unit and heat pump",343 m² (part of parcel),Full ownership,In residential district,"Back garden, front garden and side garden","102 m² (7,5 meter deep and 13,58 meter broad)",Located at the west,Built-in,Electricity,Completely insulated,Parking on private property and public parking,no
