header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
Ganzeven 6,5052 CD Goirle        ,https://www.funda.nl/en/koop/goirle/huis-42532237-ganzeven-6/?navigateSource=resultlist,20220128_030216,"€ 800,000 kosten koper","€ 3,653    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 800,000) is calculated by dividing the asking price of the home by the living area (219 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1984,Combination roof covered with roof tiles,Living area219 m²Exterior space attached to the building56 m²External storage space60 m²,219 m²,56 m²,60 m²,966 m²,827 m³,8 rooms (5 bedrooms),4 bathrooms and 1 separate toilet,"Sauna, 2 baths, 3 showers and 4 toilets",2 stories,"Alarm installation, flue, sauna, sliding door, TV via cable and swimming pool",C        What does this mean?,Completely insulated,"CH boiler, fireplace and partial floor heating",CH boiler and gas water heater,"Nefit (gas-fired combination boiler from 2013, in ownership)",966 m²,Full ownership,In residential district,Surrounded by garden,Roof terrace present,Detached brick storage,Electricity and heating,Detached brick garage,1 car,Electrical door and electricity,Insulated walls,Public parking,no
