header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Sluiskade Zuidzijde 99,7607 XW Almelo        ,https://www.funda.nl/en/koop/almelo/huis-42539836-sluiskade-zuidzijde-99/?navigateSource=resultlist,20220130_113704,"€ 197,500 kosten koper","€ 1,917    The asking price per m² (€ 197,500) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1914,Hipped roof covered with roof tiles,Living area103 m²Other space inside the building12 m²,103 m²,12 m²,168 m²,426 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Optical fibre, passive ventilation system and TV via cable",E            2.22What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2020, in ownership)",168 m²,Full ownership,"Alongside water, in center and unobstructed surrounding view",Back garden and front garden,"28 m² (5,5 meter deep and 5 meter broad)",Located at the south accessible via the rear,Attached brick storage,Electricity,No insulation,Resident's parking permits,no
