header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Barnsteenhorst 206,2592 EN Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42657520-barnsteenhorst-206/?navigateSource=resultlist,20220131_195620,"€ 300,000 kosten koper","€ 3,571    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 245.00 per month,Apartment with shared street entrance (apartment),Resale property,1959,Flat roof,Living area84 m²Exterior space attached to the building4 m²External storage space6 m²,84 m²,4 m²,6 m²,280 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,E        What does this mean?,Partly double glazed,Communal central heating,Central facility,Municipal long-term lease,€ 98 per year,"Alongside a quiet road, In wooded surroundings, in residential district and freestanding location",Balcony present,Built-in,Yes,Yes,Yes (€ 245.00 per month),Yes,Yes,Yes,no
