header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwpoortstraat 94 D-17,1055 RZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42689807-nieuwpoortstraat-94-d-17/?navigateSource=resultlist,20220131_000621,"€ 669,000 kosten koper","€ 7,194    The asking price per m² (€ 669,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 146.60 per month,Upstairs apartment (apartment),Resale property,1991,Flat roof covered with asphalt roofing,Living area93 m²Exterior space attached to the building28 m²External storage space11 m²,93 m²,28 m²,11 m²,314 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,4th floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler and partial floor heating,CH boiler,"Intergas HR combi (gas-fired combination boiler from 2017, in ownership)",Municipal long-term lease (end date of long-term lease:  30-11-2060),Paid until 30-11-2060,Municipal long-term lease (end date of long-term lease:  30-11-2060),Paid until 30-11-2060,"Alongside a quiet road, in residential district and unobstructed surrounding view",Sun terrace,"28 m² (7,89 meter deep and 3,49 meter broad)",Located at the southwest,Roof terrace present and balcony present,Built-in,Underground parking and parking place,Paid parking,Yes,Yes,Yes (€ 146.60 per month),Yes,Yes,Yes,no
