header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Kamille 2,1689 TR Zwaag        ,https://www.funda.nl/en/koop/zwaag/huis-42682143-kamille-2/?navigateSource=resultlist,20220129_044155,"€ 275,000 kosten koper","€ 2,644    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1982,Gable roof covered with roof tiles,Living area104 m²External storage space7 m²,104 m²,7 m²,174 m²,330 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a attic,Skylight and TV via cable,B        What does this mean?,"Roof insulation, mostly double glazed and insulated walls",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2003, in ownership)",174 m²,Full ownership,In residential district,Back garden and front garden,"62 m² (12 meter deep and 5,2 meter broad)",Located at the south accessible via the rear,Detached brick storage,Parking place,Parking on private property and public parking,no
