header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Sun terrace,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,error
Mgr. van de Weteringstraat 30 30 bis,3581 EJ Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42679696-mgr-van-de-weteringstraat-30-30-bis/?navigateSource=resultlist,20220129_084713,"€ 849,000 kosten koper","€ 5,054    The asking price per m² (€ 849,000) is calculated by dividing the asking price of the home by the living area (168 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,Before 1906,Living area168 m²Other space inside the building13 m²Exterior space attached to the building13 m²,168 m²,13 m²,13 m²,78 m²,695 m³,4 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",4 stories,Not available,Roof insulation and double glazing,CH boiler and partial floor heating,CH boiler,"Gas-fired combination boiler, in ownership",78 m²,Long-term lease,In residential district,Sun terrace,"14 m² (2,04 meter deep and 7,19 meter broad)",Balcony present,Built-in,1 car,"Paid parking, public parking and resident's parking permits",no
