header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sophiastraat 17,9724 AT Groningen        ,https://www.funda.nl/en/koop/groningen/appartement-42683713-sophiastraat-17/?navigateSource=resultlist,20220128_142058,"€ 198,000 kosten koper","€ 4,213    The asking price per m² (€ 198,000) is calculated by dividing the asking price of the home by the living area (47 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 59.85 per month,Ground-floor apartment,Resale property,1890,Living area47 m²External storage space4 m²,47 m²,4 m²,170 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,Ground floor,TV via cable,C        What does this mean?,Partly double glazed and floor insulation,CH boiler,CH boiler,"Intergas HRe (gas-fired combination boiler from 2015, in ownership)",Full ownership,"Alongside a quiet road, sheltered location, in center and in residential district",Back garden,"61 m² (11 meter deep and 5,5 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 59.85 per month),Yes,Yes,Yes,no
