header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Ratinéstraat 13,5046 CN Tilburg        ,https://www.funda.nl/en/koop/tilburg/huis-42535962-ratinestraat-13/?navigateSource=resultlist,20220129_045348,"€ 235,000 kosten koper","€ 2,554    The asking price per m² (€ 235,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1935,Gable roof covered with roof tiles,Living area92 m²External storage space12 m²,92 m²,12 m²,103 m²,345 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,2 stories and a attic,TV via cable,F        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,Combination boiler,103 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,27 m² (11 meter deep and 4 meter broad),Located at the northeast accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking and resident's parking permits,no
