header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
IJsbaankade 51,1271 GC Huizen        ,https://www.funda.nl/en/koop/huizen/appartement-42548879-ijsbaankade-51/?navigateSource=resultlist,20220130_145641,"€ 785,000 kosten koper","€ 6,181    The asking price per m² (€ 785,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 233 per month,8 weeks,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2008,Flat roof covered with asphalt roofing,Living area127 m²Exterior space attached to the building13 m²External storage space29 m²,127 m²,13 m²,29 m²,401 m³,3 rooms (2 bedrooms),1 separate toilet,5 stories,3rd floor,"Outdoor awning, elevator and mechanical ventilation",A        What does this mean?,Completely insulated,CH boiler,CH boiler and electrical boiler,"HR (gas-fired combination boiler from 2008, in ownership)",Full ownership,Full ownership,"Alongside water, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Garage and built-in,1 car,Electrical door and electricity,Parking on gated property,Yes,Yes,Yes,Yes,Yes,Yes,no
