header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Coornhertstraat 31,3314 AA Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/appartement-42515088-coornhertstraat-31/?navigateSource=resultlist,20220129_202226,"€ 260,000 kosten koper","€ 3,377    The asking price per m² (€ 260,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available immediately,€ 100.00 per month,Ground-floor + upstairs apartment (apartment),Resale property,1952,Living area77 m²Exterior space attached to the building2 m²,77 m²,2 m²,300 m³,4 rooms (3 bedrooms),2 separate toilets,3 stories,Ground floor,E        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2006, in ownership)",Back garden,"45 m² (6,7 meter deep and 6,7 meter broad)",Located at the northeast accessible via the rear,Balcony present,Detached brick storage,Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
