header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Arabische Zee 10,3825 WG Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/appartement-42685154-arabische-zee-10/?navigateSource=resultlist,20220127_220140,"€ 275,000 kosten koper","€ 4,661    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (59 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 48 per month,"January 18, 2022",Available,Available in consultation,€ 48.00 per month,Ground-floor apartment,Resale property,2010,Gable roof covered with roof tiles,Living area59 m²External storage space4 m²,59 m²,4 m²,195 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Gas-fired combination boiler from 2010, in ownership",Full ownership,Alongside a quiet road and in residential district,Back garden,16 m² (4 meter deep and 4 meter broad),Located at the east accessible via the rear,Detached wooden storage,Electricity,Public parking,Yes,Yes,Yes (€ 48.00 per month),Yes,Yes,Yes,no
