header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Patio/atrium,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Potgieterstraat 30 H,1053 XX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42687738-potgieterstraat-30-h/?navigateSource=resultlist,20220130_182401,"€ 1,200,000 kosten koper","€ 8,824    The asking price per m² (€ 1,200,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,Ground-floor apartment,Resale property,1902,Living area136 m²Other space inside the building38 m²Exterior space attached to the building6 m²,136 m²,38 m²,6 m²,532 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,Ground floor,"Skylight, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,Double glazing,CH boiler and partial floor heating,CH boiler,"Intergas combi Kompact (gas-fired combination boiler from 2018, in ownership)",Municipal long-term lease (end date of long-term lease:  28-02-2026),"€ 3.721,67 per year with option to purchase",Alongside a quiet road and in residential district,Patio/atrium,"6 m² (2,93 meter deep and 1,93 meter broad)",Located at the northwest,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
