header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,error
Oude Maasstraat 44,5404 LG Uden        ,https://www.funda.nl/en/koop/uden/huis-42650719-oude-maasstraat-44/?navigateSource=resultlist,20220130_114755,"€ 1,950,000 kosten koper","€ 2,950    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,950,000) is calculated by dividing the asking price of the home by the living area (661 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,2007,Combination roof covered with roof tiles,Living area661 m²Exterior space attached to the building98 m²External storage space104 m²,661 m²,98 m²,104 m²,"1,956 m²","2,411 m³",14 rooms (5 bedrooms),3 bathrooms and 2 separate toilets,"Bath, shower and 2 toilets",3 stories and a basement,"Air conditioning, alarm installation, outdoor awning, jacuzzi, mechanical ventilation and swimming pool",A        What does this mean?,Completely insulated,"CH boiler, gas heater and partial floor heating",CH boiler,"Nefit Ecomline HR (gas-fired from 2007, in ownership)",1.956 m²,Full ownership,Alongside a quiet road and in residential district,Surrounded by garden and sun terrace,Balcony present,Parking place and detached brick garage,4 cars,Electrical door and electricity,no
